"aid","Latitude","Longitude","Habitat_WWF","class_description","metric","buff_dist_km","buff_metric","value_median","sp_name","sp_ab","sp_pa"
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",4,"cpland_4",25.1240188383046,"sppG",1,1
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",4,"cpland_4",25.1240188383046,"sppH",1,1
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",4,"cpland_4",25.1240188383046,"sppI",3,1
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",4,"cpland_4",25.1240188383046,"sppJ",1,1
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",4,"cpland_4",25.1240188383046,"sppK",0,0
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",8,"cpland_8",15.9940296760221,"sppA",0,0
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",8,"cpland_8",15.9940296760221,"sppB",0,0
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",8,"cpland_8",15.9940296760221,"sppC",0,0
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",8,"cpland_8",15.9940296760221,"sppD",0,0
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",8,"cpland_8",15.9940296760221,"sppE",1,1
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",8,"cpland_8",15.9940296760221,"sppF",0,0
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",8,"cpland_8",15.9940296760221,"sppG",1,1
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",8,"cpland_8",15.9940296760221,"sppH",1,1
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",8,"cpland_8",15.9940296760221,"sppI",3,1
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",8,"cpland_8",15.9940296760221,"sppJ",1,1
1,-0.01624,-51.10926,"Cerrado","Forest","cpland",8,"cpland_8",15.9940296760221,"sppK",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",0.125,"cpland_0.125",1.61290322580645,"sppA",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",0.125,"cpland_0.125",1.61290322580645,"sppB",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",0.125,"cpland_0.125",1.61290322580645,"sppC",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",0.125,"cpland_0.125",1.61290322580645,"sppD",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",0.125,"cpland_0.125",1.61290322580645,"sppE",1,1
